deviceId~2,latitude,longitude,speed~1,reliability~4,satellite,type~4,lock~4,isoDate~9
53S2329,10.73392,106.61393,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
53M6893,10.661728,106.7781,0.0,0.0,0,1,0,Wed Sep 10 00:05:50 ICT 2014
51C41759,10.765546,106.79095,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
57K5061,10.738693,106.941246,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
51C39322,10.818775,106.75459,0.0,0.0,0,1,1,Wed Sep 10 00:05:52 ICT 2014
53N4297,10.626302,106.58838,0.0,0.0,0,1,0,Wed Sep 10 00:05:52 ICT 2014
51B07431,10.79325,106.66409,0.0,0.0,0,1,0,Wed Sep 10 00:05:47 ICT 2014
53U1679,10.724738,106.62274,0.0,0.0,0,1,0,Wed Sep 10 00:05:00 ICT 2014
53M7674,10.834039,106.67059,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
53S5484,10.714975,106.73318,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
51B08220,10.74524,106.6651,0.0,0.0,0,1,0,Wed Sep 10 00:05:52 ICT 2014
51A73472,10.755313,106.62169,0.0,0.0,0,1,0,Wed Sep 10 00:05:41 ICT 2014
51C18362,10.85065,106.78348,0.0,0.0,0,1,0,Wed Sep 10 00:05:48 ICT 2014
51B08496,10.792153,106.799164,0.0,0.0,0,1,0,Wed Sep 10 00:05:52 ICT 2014
51B06314,10.817755,106.87315,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
51B08395,10.910481,106.758896,0.0,0.0,0,1,0,Wed Sep 10 00:05:52 ICT 2014
53N3643,11.155053,106.45478,0.0,0.0,0,1,0,Wed Sep 10 00:05:52 ICT 2014
51B06431,10.836632,106.760185,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
57M0054,10.888586,106.81689,0.0,0.0,0,1,0,Wed Sep 10 00:05:41 ICT 2014
03384,10.914438,106.84497,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
53N2643,10.74,106.6202,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
61C11857,10.744378,106.960075,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
54U3626,10.85027,106.78344,0.0,0.0,0,1,1,Wed Sep 10 00:05:48 ICT 2014
53N4801,10.752896,106.701645,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
53S2999,10.78852,106.85937,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
51B08235,10.751045,106.60676,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
53S8691,10.7414665,106.67786,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
60P0125,10.710521,107.00479,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
53N9490,10.7338,106.6133,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
51B09638,10.743892,106.65028,51.8,0.0,0,1,1,Wed Sep 10 00:05:54 ICT 2014
54V2712,10.80724,106.66048,0.0,0.0,0,1,0,Wed Sep 10 00:05:49 ICT 2014
51B05173,10.661457,106.77873,0.0,0.0,0,1,1,Wed Sep 10 00:05:53 ICT 2014
53N3247,10.6389885,106.644875,0.0,0.0,0,1,0,Wed Sep 10 00:05:42 ICT 2014
51C46241,10.807445,106.660484,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
51C24478,10.877646,106.81277,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
54Z1114,10.819821,106.55476,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
51B00816,10.931155,106.75755,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
51C09463,10.921075,106.74185,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
53N4237,10.911157,106.59222,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
53M8247,10.847531,106.764275,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
51C22904,10.85149,106.78403,0.0,0.0,0,1,0,Wed Sep 10 00:05:50 ICT 2014
51C27588,10.89515,106.75889,0.0,0.0,0,1,0,Wed Sep 10 00:05:44 ICT 2014
53U1973,10.7588,106.6345,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
51B09681,10.737463,106.63875,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
53U2107,10.8104,106.6644,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
53S8903,10.74142,106.68061,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
53N3630,10.767678,106.68893,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
51B12851,11.046803,106.54522,0.0,0.0,0,1,0,Wed Sep 10 00:05:55 ICT 2014
53S1596,10.932005,106.33403,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
03066,10.91481,106.84514,0.0,0.0,0,1,0,Wed Sep 10 00:05:45 ICT 2014
53S9118,10.686727,106.592964,25.9,0.0,0,1,0,Wed Sep 10 00:05:04 ICT 2014
51B08241,10.72585,106.58585,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
51B05030,10.860927,106.83672,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
51B01806,10.781273,106.76439,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
53S5533,10.805774,106.81779,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
51C36093,10.89728,106.80098,0.0,0.0,0,1,0,Wed Sep 10 00:05:53 ICT 2014
51C33160,10.871123,106.81612,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
53S3289,10.757439,106.58873,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
53N4646,10.97141,106.48222,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
60S3976,10.710676,107.00482,0.0,0.0,0,1,0,Wed Sep 10 00:05:45 ICT 2014
53N4454,10.679526,106.58693,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
53S1693,10.862198,106.83707,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
51B02871,10.936005,106.55101,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
53N6721,10.827022,106.76792,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
53U1678,10.668232,106.72461,0.0,0.0,0,1,0,Wed Sep 10 00:05:06 ICT 2014
60L4499,10.727803,106.947876,0.0,0.0,0,1,0,Wed Sep 10 00:05:47 ICT 2014
53N4893,10.841325,106.67241,0.0,0.0,0,1,1,Wed Sep 10 00:05:58 ICT 2014
53U1687,10.79165,106.66462,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
51B07107,10.657271,106.48703,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
53N7453,10.767451,106.68952,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
62L4485,10.62564,106.5886,0.0,0.0,0,1,0,Wed Sep 10 00:05:58 ICT 2014
51B02497,10.976263,106.501144,0.0,0.0,0,1,1,Wed Sep 10 00:05:58 ICT 2014
53U1786,10.8358,106.6358,0.0,0.0,0,1,0,Wed Sep 10 00:05:58 ICT 2014
53M9377,10.564527,106.5709,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
53N5173,10.949973,106.51974,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
54X7076,10.8197,106.555,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
54X9602,10.8073,106.6605,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
53S6504,10.899959,106.57654,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
53M5063,10.869019,106.7302,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
53N5847,10.843389,106.613045,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51E00861,10.888755,106.81662,0.0,0.0,0,1,0,Wed Sep 10 00:05:48 ICT 2014
53S0212,10.826428,106.76194,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51B02024,10.814425,106.77372,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
57K5482,10.85974,106.92575,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
51B02824,10.65735,106.589134,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51C18253,10.761761,106.737434,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51B02902,10.740058,106.61956,0.0,0.0,0,1,1,Wed Sep 10 00:06:00 ICT 2014
53N4653,10.865837,106.83788,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
53N4794,10.752757,106.65394,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
52S7073,10.783661,106.70394,0.0,0.0,0,1,0,Wed Sep 10 00:05:48 ICT 2014
51C19754,10.763585,106.59742,0.0,0.0,0,1,0,Wed Sep 10 00:05:49 ICT 2014
51B04637,10.817578,106.76848,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51C04566,10.798713,106.504486,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51C35866,10.75202,106.73146,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51C15616,10.639887,106.75386,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
53S8630,10.958388,106.515915,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
57L8096,10.81523,106.75629,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
53N4408,10.971303,106.48221,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51C41185,10.89762,106.82369,0.0,0.0,0,1,0,Wed Sep 10 00:05:50 ICT 2014
61C12277,10.888798,106.81673,0.0,0.0,0,1,1,Wed Sep 10 00:06:01 ICT 2014
51B09538,10.73761,106.63873,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51B01342,10.81973,106.58787,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51C17756,10.740038,106.74435,0.0,0.0,0,1,1,Wed Sep 10 00:05:50 ICT 2014
53M0315,10.798556,106.73636,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
51B00475,10.9657,106.49055,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
51B07070,10.827008,106.46772,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
53S7526,10.962562,106.539795,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
53M6806,10.586438,106.84891,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51C24189,10.89699,106.80097,0.0,0.0,0,1,1,Wed Sep 10 00:05:58 ICT 2014
53N4794,10.75276,106.65394,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
53M6601,10.839481,106.794,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51B06140,10.588313,106.82543,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51C37486,10.884085,106.74383,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51B03899,10.741555,106.66372,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
61C01613,10.95322,106.695564,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
53N5863,10.971666,106.482475,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
53M7529,10.769577,106.695244,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
53N4723,10.7158165,106.736725,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
53M3765,10.680345,106.748726,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
51C33158,10.973445,106.72577,0.0,0.0,0,1,1,Wed Sep 10 00:06:03 ICT 2014
51C04810,10.849711,106.58434,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
61B00345,11.145977,106.50105,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51B04783,10.67439,106.76204,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
51A31444,10.80381,106.69028,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51C18361,10.85077,106.78365,0.0,0.0,0,1,0,Wed Sep 10 00:05:59 ICT 2014
51B06311,10.647823,106.65542,0.0,0.0,0,1,1,Wed Sep 10 00:06:03 ICT 2014
57K9436,10.719555,106.57351,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
51A61989,10.86174,106.66845,55.0,0.0,0,1,1,Wed Sep 10 00:05:59 ICT 2014
53N5195,10.7339,106.6132,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
53U1674,10.79291,106.66421,0.0,0.0,0,1,0,Wed Sep 10 00:05:58 ICT 2014
51C40920,10.70272,106.60812,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
53M3139,10.690245,106.65497,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
62B00687,10.625604,106.58864,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
53N5221,10.982453,106.47072,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
51B14103,10.798787,106.69647,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
51C20210,10.759275,106.73302,0.0,0.0,0,1,1,Wed Sep 10 00:06:02 ICT 2014
51B01250,10.792272,106.79163,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51B06521,10.870332,106.74586,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
53N4270,10.971543,106.48238,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51B04467,10.75485,106.61739,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
61C12246,10.888378,106.81697,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
53N4127,10.824347,106.73633,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
51B09705,10.777866,106.65872,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
60C11103,10.710576,107.00462,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
54T1097,10.75158,106.96803,0.0,0.0,0,1,1,Wed Sep 10 00:06:05 ICT 2014
53L9429,10.676104,106.75683,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
53N9286,10.733945,106.61429,0.0,0.0,0,1,0,Wed Sep 10 00:06:04 ICT 2014
51C32746,10.82762,106.60188,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
53S8758,11.040457,106.555435,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
60V9663,10.710693,107.00493,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51C12868,11.13197,106.63345,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51B10524,10.675863,106.75654,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
53L6868,10.842736,106.77906,0.0,0.0,0,1,0,Wed Sep 10 00:05:46 ICT 2014
53N4458,10.86196,106.678665,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
53S9091,10.74164,106.66368,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51C33813,10.93568,106.74216,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
57L6176,10.888375,106.81695,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
61C08190,10.888906,106.81646,0.0,0.0,0,1,0,Wed Sep 10 00:05:54 ICT 2014
53U1662,10.650085,106.73045,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
54X6350,10.85859,106.70857,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51B08937,10.737432,106.63871,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
51B04171,10.625994,106.73725,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
63L5244,10.740262,106.61993,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
53N4403,10.971835,106.48247,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
51B10543,10.79183,106.7991,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51C13066,10.757836,106.76648,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
53S5587,10.678733,106.75375,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51B05263,10.737728,106.63891,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
61L6941,10.789908,106.71686,0.0,0.0,0,1,0,Wed Sep 10 00:05:49 ICT 2014
51C26689,10.889126,106.81662,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
53S2801,10.746473,106.59751,0.0,0.0,0,1,0,Wed Sep 10 00:05:24 ICT 2014
51B08219,10.678092,106.58493,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
54U3747,10.8503,106.78347,0.0,0.0,0,1,0,Wed Sep 10 00:06:03 ICT 2014
51B11329,10.819649,106.67183,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51C15537,10.898751,106.74037,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
03355,10.914425,106.84493,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
60C10360,10.768943,106.957794,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51B01231,10.663152,106.77505,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
60V5531,10.710545,107.00451,0.0,0.0,0,1,0,Wed Sep 10 00:05:56 ICT 2014
53N2556,10.7399,106.6201,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
53M2159,10.657552,106.78039,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
53U1595,10.66618,106.72613,0.0,0.0,0,1,1,Wed Sep 10 00:06:08 ICT 2014
51B05004,10.936027,106.518265,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51B05756,10.819517,106.672264,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
53U1676,10.649569,106.72888,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
53N4641,10.773717,106.68458,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
53N4238,10.831355,106.74222,0.0,0.0,0,1,0,Wed Sep 10 00:06:05 ICT 2014
57M2878,10.76517,106.774605,0.0,0.0,0,1,0,Wed Sep 10 00:05:57 ICT 2014
57K6682,10.7683,106.7363,0.0,0.0,0,1,1,Wed Sep 10 00:06:08 ICT 2014
53S7747,10.78838,106.752846,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
53N4451,10.717524,106.60256,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
51B08553,10.841815,106.76174,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B04720,10.822351,106.77034,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53U1626,10.8477,106.6664,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53N5864,10.767511,106.68968,0.0,0.0,0,1,0,Wed Sep 10 00:06:08 ICT 2014
51C41503,10.622735,107.044495,0.0,0.0,0,1,0,Wed Sep 10 00:05:58 ICT 2014
53M6614,10.84102,106.848724,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B10645,10.70513,106.73662,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53N4455,10.707532,106.561485,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53N3281,10.684631,106.55114,0.0,0.0,0,1,0,Wed Sep 10 00:05:51 ICT 2014
53N6303,10.739868,106.620155,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B04917,10.870187,106.7457,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B06309,10.833194,106.77961,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B10856,10.850465,106.74621,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51C23107,10.850315,106.78344,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53N5108,10.957452,106.507904,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N4905,10.826511,106.761955,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
51A67709,10.791529,106.69955,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53U2039,10.810944,106.70983,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53N9683,10.865575,106.747604,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N8628,10.865927,106.8377,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
53S3490,10.8511,106.6098,35.0,0.0,0,1,1,Wed Sep 10 00:06:10 ICT 2014
51B02667,10.67678,106.75881,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N5213,10.882354,106.58826,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N5128,10.861868,106.67806,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53M8193,10.843701,106.798996,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
51C36881,10.807308,106.61054,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53M5749,10.74832,106.67178,0.0,0.0,0,1,0,Wed Sep 10 00:06:09 ICT 2014
51B08338,10.96301,106.66742,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N4872,10.75252,106.62367,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N5248,10.962175,106.50785,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
53S8832,10.975995,106.47622,0.0,0.0,0,1,1,Wed Sep 10 00:06:10 ICT 2014
51B08040,10.654293,106.61606,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
53N4877,10.752922,106.701744,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
51C12651,10.85032,106.7834,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
53U1924,10.7974,106.6432,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N4724,10.76769,106.689186,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
54Z9423,10.85135,106.78437,0.0,0.0,0,1,0,Wed Sep 10 00:06:06 ICT 2014
53N5130,10.943532,106.541245,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
51C21499,10.850291,106.78343,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
51B01436,10.798656,106.55896,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
53N5212,10.945875,106.539604,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
53M6809,10.893498,106.78357,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
51B08174,10.654245,106.61602,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
51B00436,10.724162,106.7083,0.0,0.0,0,1,0,Wed Sep 10 00:06:10 ICT 2014
51C04402,10.84941,106.585594,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
56N6827,10.733151,106.70839,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
51B06399,10.682907,106.65085,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
51B09993,10.74116,106.62534,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
51B06919,10.891758,106.40879,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
51C02747,10.77061,106.76948,0.0,0.0,0,1,0,Wed Sep 10 00:06:07 ICT 2014
51B06070,10.82689,106.45981,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
51B06629,11.014598,106.4112,0.0,0.0,0,1,0,Wed Sep 10 00:05:30 ICT 2014
53S2694,10.752488,106.62344,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
53S7017,10.7427,106.6396,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
51B03069,10.789463,106.77588,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
57K4701,10.888261,106.816696,0.0,0.0,0,1,0,Wed Sep 10 00:06:00 ICT 2014
57L3311,10.757523,106.76669,0.0,0.0,0,1,1,Wed Sep 10 00:06:01 ICT 2014
53N4875,10.83151,106.741936,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
51B06780,10.9083,106.6001,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
53N6700,10.844195,106.76282,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
53N4802,10.878509,106.64884,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
51B13472,10.819718,106.672,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
56S0931,10.75004,106.68805,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
57K4247,10.889496,106.81813,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
51C13443,10.915127,106.895,0.0,0.0,0,1,0,Wed Sep 10 00:06:11 ICT 2014
53S7707,10.805658,106.817726,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
53N7390,10.740035,106.62006,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
53U1526,10.8029,106.6314,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
53N9682,10.85708,106.834236,0.0,0.0,0,1,0,Wed Sep 10 00:06:12 ICT 2014
51C27709,10.765163,106.77451,0.0,0.0,0,1,0,Wed Sep 10 00:06:01 ICT 2014
53M9042,10.739734,106.61569,0.0,0.0,0,1,1,Wed Sep 10 00:06:13 ICT 2014
53N3245,10.794124,106.616486,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
53U2065,10.838636,106.751396,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
51C46281,10.77057,106.76946,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
51B02678,10.863671,106.75016,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
60C11101,10.710845,107.00467,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
51B02448,10.8358,106.6358,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
51C38279,10.765198,106.77456,0.0,0.0,0,1,0,Wed Sep 10 00:06:02 ICT 2014
53N4327,10.831727,106.74301,0.0,0.0,0,1,0,Wed Sep 10 00:06:14 ICT 2014
51B12998,10.806705,106.675186,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
53N4324,10.793885,106.61884,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
53U2051,10.802285,106.71385,0.0,0.0,0,1,0,Wed Sep 10 00:06:13 ICT 2014
